Y,X,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,gemeindeteil_name,gemeindeteil_schluessel,strasse_name,strasse_schluessel,hausnummer,hausnummer_zusatz,postleitzahl
54.168899973773364,12.013788483693514,91ee7c9c-f580-11e4-a72a-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030001,"Rostock, Hansestadt",130030001000,Diedrichshagen,0002,,,,,
54.168539343439846,12.018521349131799,91ee85b6-f580-11e4-a72b-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030001,"Rostock, Hansestadt",130030001000,Diedrichshagen,0002,,,,,
54.166648248409636,12.017779440328686,91ee8f2a-f580-11e4-a72c-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030001,"Rostock, Hansestadt",130030001000,Diedrichshagen,0002,,,,,
54.170255024971183,12.015797197511189,91ee9844-f580-11e4-a72d-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030001,"Rostock, Hansestadt",130030001000,Diedrichshagen,0002,,,,,
54.161780679897511,12.131798108522565,91efb558-f580-11e4-a745-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030001,"Rostock, Hansestadt",130030001000,Stuthof,0030,,,,,
54.163749892437011,12.154137950506367,91f39fb0-f580-11e4-a798-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030001,"Rostock, Hansestadt",130030001000,Stuthof,0030,,,,,
54.166942234500191,12.156226584196457,91f3aabe-f580-11e4-a799-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030001,"Rostock, Hansestadt",130030001000,Stuthof,0030,,,,,
54.171715209416924,12.018217413745271,91ee65ea-f580-11e4-a728-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030001,"Rostock, Hansestadt",130030001000,Diedrichshagen,0002,Stolteraer Weg,08770,,,
54.071464003759424,11.766580017675409,91f5dbfe-f580-11e4-a7c6-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Hanshagen,,,,,,
54.084184886403932,11.75501098402226,91f5ea0e-f580-11e4-a7c7-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Boldenshagen,,,,,,
54.053606929433592,12.011679015836929,91f47200-f580-11e4-a7ab-0050569b7e95,Landkreis Rostock,13072,Amt Warnow-West,130725263,Stäbelow,130725263098,Wilsen,,,,,,
53.852401029814047,12.079175425395574,7ad651da-d3ea-11e5-96eb-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Groß Schwiesow,130725255039,Groß Schwiesow,,,,,,
53.857372190917339,12.093555545162953,7ae9e448-d3ea-11e5-96ec-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Groß Schwiesow,130725255039,Groß Schwiesow,,,,,,
53.860177814176488,12.091057878351132,7afa6084-d3ea-11e5-96ed-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Groß Schwiesow,130725255039,Groß Schwiesow,,,,,,
53.865371156263471,12.09542524720392,7b09d64a-d3ea-11e5-96ee-0050569b7e95,Landkreis Rostock,13072,Amt Schwaan,130725261,Kassow,130725261051,Kassow,,,,,,
53.865978260050582,12.104233012698703,7b19d2ac-d3ea-11e5-96ef-0050569b7e95,Landkreis Rostock,13072,Amt Schwaan,130725261,Kassow,130725261051,Kassow,,,,,,
53.856543260744175,12.08155323607569,7b29a128-d3ea-11e5-96f0-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Zepelin,130725252120,Oettelin,,,,,,
53.79217492676711,12.227736446310473,d74c6f62-d3ea-11e5-96f1-0050569b7e95,Landkreis Rostock,13072,"Güstrow, Barlachstadt",130720214,"Güstrow, Barlachstadt",130720214043,Primerburg,,,,,,
53.881079840674808,11.921036561871707,69cb7474-d3cc-11e5-96b1-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Kurzen Trechow,,,,,,
53.88337932179293,11.923060824370442,69dafeee-d3cc-11e5-96b2-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Kurzen Trechow,,,,,,
53.884439516130129,11.918219027527586,69fdaf98-d3cc-11e5-96b4-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Kurzen Trechow,,,,,,
53.882626685420483,11.914257090558138,6a101eee-d3cc-11e5-96b5-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Kurzen Trechow,,,,,,
54.073967135674749,12.400957637407705,91f217d0-f580-11e4-a778-0050569b7e95,Landkreis Rostock,13072,Sanitz,130720218,Sanitz,130720218091,Oberhof,,Oberhof,00209,,,
54.072740977420288,12.400794489084568,91f22a4a-f580-11e4-a779-0050569b7e95,Landkreis Rostock,13072,Sanitz,130720218,Sanitz,130720218091,Oberhof,,Oberhof,00209,,,
54.069584685773073,11.76795690370955,91f5f062-f580-11e4-a7c8-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Hanshagen,,,,,,
54.073948290758487,11.763364335682423,91f5fe40-f580-11e4-a7c9-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Hanshagen,,,,,,
54.085532643051792,11.753553967774133,91f6061a-f580-11e4-a7ca-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Boldenshagen,,,,,,
54.068273416759681,11.769665723865053,91f60c82-f580-11e4-a7cb-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Hanshagen,,,,,,
54.073586640954716,11.771650229250064,91f62348-f580-11e4-a7cc-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Kröpelin,,,,,,
54.072585374056104,11.762445000273001,91f62e06-f580-11e4-a7cd-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Hanshagen,,,,,,
54.070296051541987,11.762533049754358,91f63676-f580-11e4-a7ce-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Hanshagen,,,,,,
54.080037120168249,11.752804559236633,91f63d38-f580-11e4-a7cf-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Boldenshagen,,,,,,
54.081525663411298,11.751551946603875,91f646a2-f580-11e4-a7d0-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Boldenshagen,,,,,,
54.083044945534716,11.750333326551155,91f64f6c-f580-11e4-a7d1-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Boldenshagen,,,,,,
54.082478697910908,11.756748929105431,91f65fe8-f580-11e4-a7d2-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Boldenshagen,,,,,,
54.071452260869485,11.774459214495831,91f67262-f580-11e4-a7d3-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Kröpelin,,,,,,
54.073138364278741,11.767410296762979,91f67a28-f580-11e4-a7d4-0050569b7e95,Landkreis Rostock,13072,"Kröpelin, Stadt",130720215,"Kröpelin, Stadt",130720215058,Hanshagen,,,,,,
53.951613255805668,11.86635561615644,91f301b8-f580-11e4-a78b-0050569b7e95,Landkreis Rostock,13072,Satow,130720219,Satow,130720219093,Radegast,,,,,,
53.955428736631781,11.862452566572438,91f30d52-f580-11e4-a78c-0050569b7e95,Landkreis Rostock,13072,Satow,130720219,Satow,130720219093,Radegast,,,,,,
53.95871990146054,11.871747477643767,91f31888-f580-11e4-a78d-0050569b7e95,Landkreis Rostock,13072,Satow,130720219,Satow,130720219093,Radegast,,,,,,
53.969781216715361,11.876535200477008,91f35640-f580-11e4-a793-0050569b7e95,Landkreis Rostock,13072,Satow,130720219,Satow,130720219093,Satow,,,,,,
53.968697048673697,11.876691237487242,91f362ca-f580-11e4-a794-0050569b7e95,Landkreis Rostock,13072,Satow,130720219,Satow,130720219093,Satow,,,,,,
53.97055104473003,11.884762216074979,91f37b20-f580-11e4-a795-0050569b7e95,Landkreis Rostock,13072,Satow,130720219,Satow,130720219093,Satow,,,,,,
54.023386800772478,11.627434726032234,91f47a2a-f580-11e4-a7ac-0050569b7e95,Landkreis Rostock,13072,"Neubukow, Stadt",130720217,"Neubukow, Stadt",130720217074,Buschmühlen,,,,,,
54.025634487334933,11.639591564039554,91f48236-f580-11e4-a7ad-0050569b7e95,Landkreis Rostock,13072,"Neubukow, Stadt",130720217,"Neubukow, Stadt",130720217074,Buschmühlen,,,,,,
54.030441295846849,11.633171863441991,91f48d12-f580-11e4-a7ae-0050569b7e95,Landkreis Rostock,13072,"Neubukow, Stadt",130720217,"Neubukow, Stadt",130720217074,Buschmühlen,,,,,,
54.028688014797169,11.639981035753943,91f4aa86-f580-11e4-a7b1-0050569b7e95,Landkreis Rostock,13072,"Neubukow, Stadt",130720217,"Neubukow, Stadt",130720217074,Buschmühlen,,,,,,
53.886514819146541,11.913096479257426,6a210e16-d3cc-11e5-96b6-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Kurzen Trechow,,,,,,
53.887733261875532,11.91717105874373,6a2eec84-d3cc-11e5-96b7-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Kurzen Trechow,,,,,,
53.890199737038969,11.921753914510111,6a3cf680-d3cc-11e5-96b8-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Langen Trechow,,,,,,
53.8930547533162,11.928074154117969,6a4abb4e-d3cc-11e5-96b9-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Langen Trechow,,,,,,
53.895518834568328,11.930601499530379,6a58833c-d3cc-11e5-96ba-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Langen Trechow,,,,,,
53.886282910658764,11.924166941663277,69ec55f4-d3cc-11e5-96b3-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Langen Trechow,,,,,,
53.833790634104048,12.320863083130099,8d00bc90-d3f1-11e5-96f4-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Plaaz,130725255079,Zapkendorf,,,,,,
54.021480964817187,11.637220677686688,91f4b350-f580-11e4-a7b2-0050569b7e95,Landkreis Rostock,13072,"Neubukow, Stadt",130720217,"Neubukow, Stadt",130720217074,Buschmühlen,,,,,,
54.025014909392155,11.632678249047661,91f4db78-f580-11e4-a7b5-0050569b7e95,Landkreis Rostock,13072,"Neubukow, Stadt",130720217,"Neubukow, Stadt",130720217074,Buschmühlen,,,,,,
54.027744789545864,11.633287621334581,91f4e3ca-f580-11e4-a7b6-0050569b7e95,Landkreis Rostock,13072,"Neubukow, Stadt",130720217,"Neubukow, Stadt",130720217074,Buschmühlen,,,,,,
54.018170735656703,11.684183606133027,91f6c320-f580-11e4-a7d9-0050569b7e95,Landkreis Rostock,13072,"Neubukow, Stadt",130720217,"Neubukow, Stadt",130720217074,Neubukow,,,,,,
54.002632100467196,11.683460962288052,91f6e3aa-f580-11e4-a7dc-0050569b7e95,Landkreis Rostock,13072,"Neubukow, Stadt",130720217,"Neubukow, Stadt",130720217074,Panzow,,,,,,
53.889896813973564,11.911938704836114,6c8a8870-d3cd-11e5-96bb-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Bernitt,,,,,,
53.891694815848119,11.916896388024206,6c9dd916-d3cd-11e5-96bc-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Bernitt,,,,,,
53.893050891521384,11.91254581624203,6cb411b8-d3cd-11e5-96bd-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Bernitt,,,,,,
53.894631824159994,11.922456320842279,6cc40672-d3cd-11e5-96be-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Bernitt,,,,,,
53.896122107493191,11.918987075679253,6cd320a8-d3cd-11e5-96bf-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Bernitt,,,,,,
53.89720753385761,11.926569380819044,6ce2c558-d3cd-11e5-96c0-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Bernitt,,,,,,
53.899312556292855,11.923774837707297,6cf22c14-d3cd-11e5-96c1-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Bernitt,130725252013,Bernitt,,,,,,
53.850540173161988,12.120638085233328,c87f202e-d3db-11e5-96c2-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Groß Schwiesow,130725255039,Groß Schwiesow,,,,,,
54.10430735067694,12.242547126729702,913af956-d3dd-11e5-96c3-0050569b7e95,Landkreis Rostock,13072,Amt Rostocker Heide,130725260,Bentwisch,130725260012,Albertsdorf,,,,,,
54.10180660740194,12.247299562984754,914a2052-d3dd-11e5-96c4-0050569b7e95,Landkreis Rostock,13072,Amt Carbäk,130725253,Broderstorf,130725253019,Pastow,,,,,,
54.099891948961655,12.24316156379899,91584e8e-d3dd-11e5-96c5-0050569b7e95,Landkreis Rostock,13072,Amt Carbäk,130725253,Broderstorf,130725253019,Pastow,,,,,,
53.897324201696819,12.128735407698482,4b40d986-d3e0-11e5-96c6-0050569b7e95,Landkreis Rostock,13072,Amt Schwaan,130725261,Rukieten,130725261090,Rukieten,,,,,,
53.897039109256411,12.134325889374283,4b57c498-d3e0-11e5-96c7-0050569b7e95,Landkreis Rostock,13072,Amt Schwaan,130725261,Rukieten,130725261090,Rukieten,,,,,,
53.900170374625425,12.131427075040513,4b6dd1fc-d3e0-11e5-96c8-0050569b7e95,Landkreis Rostock,13072,Amt Schwaan,130725261,Rukieten,130725261090,Rukieten,,,,,,
53.903226879523537,12.130407080166087,4b7c2126-d3e0-11e5-96c9-0050569b7e95,Landkreis Rostock,13072,Amt Schwaan,130725261,Rukieten,130725261090,Rukieten,,,,,,
53.907710102026847,12.135266626025233,4b8acaaa-d3e0-11e5-96ca-0050569b7e95,Landkreis Rostock,13072,Amt Schwaan,130725261,Rukieten,130725261090,Rukieten,,,,,,
53.904836024466725,12.140174263500107,4b9b0b68-d3e0-11e5-96cb-0050569b7e95,Landkreis Rostock,13072,Amt Schwaan,130725261,Rukieten,130725261090,Rukieten,,,,,,
53.908230076718219,12.142019215173066,4bad7b40-d3e0-11e5-96cc-0050569b7e95,Landkreis Rostock,13072,Amt Schwaan,130725261,Rukieten,130725261090,Rukieten,,,,,,
53.89420314396466,12.129557227079511,4bc123ac-d3e0-11e5-96cd-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Mistorf,130725255071,Mistorf,,,,,,
53.893503550457886,12.135327577509248,4bcf3e7e-d3e0-11e5-96ce-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Mistorf,130725255071,Mistorf,,,,,,
53.890682977726854,12.129950543043796,4bde0904-d3e0-11e5-96cf-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Mistorf,130725255071,Mistorf,,,,,,
53.969473521327131,11.880136029875418,a840a67a-d3e0-11e5-96d0-0050569b7e95,Landkreis Rostock,13072,Satow,130720219,Satow,130720219093,Satow,,,,,,
53.970508885104188,11.887664835536892,a858efb4-d3e0-11e5-96d1-0050569b7e95,Landkreis Rostock,13072,Satow,130720219,Satow,130720219093,Satow,,,,,,
53.767129319272144,12.010023054134718,eaf8beb0-d3e2-11e5-96d2-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Tarnow,130725252104,Tarnow,,,,,,
54.052601972809072,12.015459733934261,78501fe2-d3e3-11e5-96d3-0050569b7e95,Landkreis Rostock,13072,Amt Warnow-West,130725263,Stäbelow,130725263098,Wilsen,,,,,,
54.050714900156308,12.011539896348818,785dcd40-d3e3-11e5-96d4-0050569b7e95,Landkreis Rostock,13072,Amt Warnow-West,130725263,Stäbelow,130725263098,Wilsen,,,,,,
54.051078582424118,11.997160355706518,51661354-d3e4-11e5-96d5-0050569b7e95,Landkreis Rostock,13072,Satow,130720219,Satow,130720219093,Konow,,,,,,
54.049036187960489,11.994586592150103,5172f830-d3e4-11e5-96d6-0050569b7e95,Landkreis Rostock,13072,Satow,130720219,Satow,130720219093,Konow,,,,,,
53.876686162914851,11.955173250107588,517fdff0-d3e4-11e5-96d7-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,"Bützow, Stadt",130725252020,Bützow,,,,,,
53.83284298245075,12.308144567736324,8cd7a7c4-d3f1-11e5-96f2-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Glasewitz,130725255033,Glasewitz,,,,,,
53.833360339052064,12.314440407108181,8cf1779e-d3f1-11e5-96f3-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Plaaz,130725255079,Zapkendorf,,,,,,
53.831165233174254,12.31960754281865,8d0fc2c6-d3f1-11e5-96f5-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Plaaz,130725255079,Wendorf,,,,,,
53.82809815717858,12.314625831525593,8d1f6fd2-d3f1-11e5-96f6-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Plaaz,130725255079,Wendorf,,,,,,
53.827337625978771,12.309466668798263,8d2f2cd8-d3f1-11e5-96f7-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Glasewitz,130725255033,Glasewitz,,,,,,
53.826589322902528,12.304064679476406,8d441256-d3f1-11e5-96f8-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Glasewitz,130725255033,Glasewitz,,,,,,
53.822807501709939,12.30715347038228,8d5b2022-d3f1-11e5-96f9-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Glasewitz,130725255033,Glasewitz,,,,,,
53.82930785854635,12.30228518230393,8d74437c-d3f1-11e5-96fa-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Glasewitz,130725255033,Glasewitz,,,,,,
53.924424040322741,12.553013851845137,4100b150-d3f2-11e5-96fb-0050569b7e95,Landkreis Rostock,13072,Amt Gnoien,130725254,Walkendorf,130725254111,Dalwitz,,,,,,
53.921232012155208,12.549316546880039,41197ece-d3f2-11e5-96fc-0050569b7e95,Landkreis Rostock,13072,Amt Gnoien,130725254,Walkendorf,130725254111,Dalwitz,,,,,,
53.918813809086707,12.550186467195934,412b802e-d3f2-11e5-96fd-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Schwasdorf,130725258096,Stierow,,,,,,
53.915509658343169,12.549773181556453,413dd51c-d3f2-11e5-96fe-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Schwasdorf,130725258096,Stierow,,,,,,
53.912502883121789,12.549888617546546,4150460c-d3f2-11e5-96ff-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Groß Wüstenfelde,130725258041,Vietschow,,,,,,
53.914111920981981,12.539236314246724,416325d8-d3f2-11e5-9700-0050569b7e95,Landkreis Rostock,13072,Amt Gnoien,130725254,Walkendorf,130725254111,Dalwitz,,,,,,
53.917270494819384,12.539535954605888,4175b2a2-d3f2-11e5-9701-0050569b7e95,Landkreis Rostock,13072,Amt Gnoien,130725254,Walkendorf,130725254111,Dalwitz,,,,,,
53.919814596093062,12.539568344455565,41886848-d3f2-11e5-9702-0050569b7e95,Landkreis Rostock,13072,Amt Gnoien,130725254,Walkendorf,130725254111,Dalwitz,,,,,,
53.92029255108605,12.534927969186318,419b52aa-d3f2-11e5-9703-0050569b7e95,Landkreis Rostock,13072,Amt Gnoien,130725254,Walkendorf,130725254111,Dalwitz,,,,,,
